Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Calidad;Bloqueado;Hora;Categoría;Marca;Grupo;TextAlm;TextCent
50001139;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);1001;3000;PAK;2330,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3000-ProdTerminado WM;1001-Pharsana Maracay
50001139;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);1001;3002;PAK;5,13;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3002-PT Reserva;1001-Pharsana Maracay
50001139;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);1001;3018;PAK;1,50;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3018-Rechazado;1001-Pharsana Maracay
50001139;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);1002;3001;PAK;3,38;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3001-Muestras Gemelas;1002-Pharsana Higienico
50000965;CHICCO BS LOCION (10x200ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;-;1001-Pharsana Maracay
50000968;CHICCO BS JABON LIQUIDO(10x200ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;-;1001-Pharsana Maracay
50000969;CHICCO BS TALCO (24x200G);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Talco;-;1001-Pharsana Maracay
50000974;CHICCO BS TH ORIGINAL (24x72UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;-;1001-Pharsana Maracay
50000975;CHICCO BS TH ORIGINAL (20x48UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;-;1001-Pharsana Maracay
50000976;CHICCO TH ORIGINAL 24UN;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;-;1001-Pharsana Maracay
50001024;CHICCO BS COTONCITO (48x60UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Hisopos;-;1001-Pharsana Maracay
50001045;CHICCO BS TALCO (24x100G);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Talco;-;1001-Pharsana Maracay
50001054;CHICCO BS MOTAS ALG (12x100UN) PROMO;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Motas De Algodón;-;1001-Pharsana Maracay
50000024;CHICCO TH ANTIBACT MANOS Y ROSTRO 15P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;-;1001-Pharsana Maracay
50000030;CHICCO COTONCITO 60P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Hisopos;-;1001-Pharsana Maracay
50000034;CHICCO CREMA PROTECTORA TARRO 130G;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;-;1001-Pharsana Maracay
50000007;CHICCO MOTAS DE ALGODON 50P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Motas De Algodón;-;1001-Pharsana Maracay
50000010;CHICCO MOTAS DE ALGODON (12x100UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Motas De Algodón;-;1001-Pharsana Maracay
50000038;CHICCO PIEL SENSIBLE COLONIA 200CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;-;1001-Pharsana Maracay
50000042;LADYFACE TH HIDRATANTES 24P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Lady Face;PH-TH Travel Pack;-;1001-Pharsana Maracay
50000064;CHICCO LOCION 100CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;-;1001-Pharsana Maracay
50000067;CHICCO CHAMPU MANZANILLA 100CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50000071;CHICCO TALCO 100G;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Talco;-;1001-Pharsana Maracay
50000072;AMY SEC TH MANZANILLA 72P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;-;1001-Pharsana Maracay
50000107;CHICCO TALCO 200G;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Talco;-;1001-Pharsana Maracay
50000110;FAO HISOPOS TARRO 100P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Fao;PH-Hisopos;-;1001-Pharsana Maracay
50000089;CHICCO PIEL SENSIBLE TH 24P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;-;1001-Pharsana Maracay
50000097;CHICCO CHAMPU MIEL 400 CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50000098;CHICCO CHAMPU ORIGINAL 400CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50000099;CHICCO CHAMPU MANZANILLA 400CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50000103;CHICCO TH ORIGINAL 72P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;-;1001-Pharsana Maracay
50000106;AMY TALCO PARA BEBES (24x200G);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Talco;-;1001-Pharsana Maracay
50000117;AMY DISCOS DE ALGODON 80P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Amy;PH-Cotton Round;-;1001-Pharsana Maracay
50000121;AMY MOTAS DE ALGODON 100P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Amy;PH-Motas De Algodón;-;1001-Pharsana Maracay
50000150;AMY GEL ANTIBACTERIAL 100CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Gel Antibacterial;-;1001-Pharsana Maracay
50000234;GRANDES TALCO PARA PIES 150G;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Grandes;PH-Talco;-;1001-Pharsana Maracay
50000185;CHICCO COLONIA BOT TRANSP 100CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;-;1001-Pharsana Maracay
50000252;CHICCO GEL ANTIBACTERIAL 100CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;-;1001-Pharsana Maracay
50000263;NEW AGE SPLASH VITAL THERAPY 240CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Splash;-;1001-Pharsana Maracay
50000264;NEW AGE SPLASH SUNSET  DREAMS 240CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Splash;-;1001-Pharsana Maracay
50000268;NEW AGE SHOWER GEL SUNSET DREAMS 350CC;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Gel Ducha;-;1001-Pharsana Maracay
50000431;LADYFACE TH SACHET DESMAQ MIRTILO 20P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Lady Face;PH-TH Sachet;-;1001-Pharsana Maracay
50000443;AMY HISOPOS (48x60UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Amy;PH-Hisopos;-;1001-Pharsana Maracay
50000404;CHICCO TH ORIGINAL TRAVEL PACK 10P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;-;1001-Pharsana Maracay
50000405;CHICCO TH NARIZ Y ROSTRO 15P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;-;1001-Pharsana Maracay
50000412;LADYFACE TH DESM EXTRACTO DE ROSAS 24P;1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Lady Face;PH-TH Flow Pack;-;1001-Pharsana Maracay
50000532;AMY CHAMPU PARA BEBES (10x200ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Champú;-;1001-Pharsana Maracay
50000495;AMY LOCION PARA BEBES (10x200ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Loción;-;1001-Pharsana Maracay
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50001002;CHICCO BS CREMA PROTECTORA (16x80G);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;-;1001-Pharsana Maracay
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;-;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;-;1001-Pharsana Maracay
50001009;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50001012;CHICCO BS ACEITE (28x100ML);1000;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;-;1000-Pharsana Valencia
50001012;CHICCO BS ACEITE (28x100ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;-;1001-Pharsana Maracay
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;-;1001-Pharsana Maracay
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;-;1001-Pharsana Maracay
50000902;AMY COLONIA PARA BEBES (10x220ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;-;1001-Pharsana Maracay
50000905;AMY SEC TH MANZANILLA 72P (16);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;-;1001-Pharsana Maracay
50001084;CHICCO BS TH ORIGINAL (48x24UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;-;1001-Pharsana Maracay
50001079;AMY SEC TH 99% AGUA (48x24UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;-;1001-Pharsana Maracay
50001072;AMY SEC TH 99% AGUA (20x48UN);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;-;1001-Pharsana Maracay
50001124;CHICCO BS JABON LIQUIDO(10x400ML);1001;;CS;0,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;-;1001-Pharsana Maracay
