Soc.;Proveedor;Nombre;Asignacion;Referencia;Clase Doc;Denominación;Nº doc.;Fecha doc.;Cond. Pago;Desc. Pago;D. Venc.;Fecha Venc;Mon.;Imp Mon Lo;Por Vencer;1 -- 30;31 -- 60;61 -- 90;91 -- 9999;Importe;Importe. M;Gr.tes.;Denominación;Ramo;Descr.Ramo;Ref.fact.;Txt.cabec.;Importe Moneda Fuerte;Moneda;Importe MF Fecha Doc
1000;10000106;DHL EXPRESS ADUANAS VE;1211942303;1211942303;KR;Factura acreedor;1900019775;01.11.2024;NT00;Contado;  479;01.11.2024;VED;-398,9600;0,0000;0,0000;0,0000;0,0000;-398,9600;0,0000;-17039,59;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-0836869;-389,19;USD;-398,96
1000;10000111;TORNILLOS MULTIPLES MA;;;SA;Documento cta.mayor;0100257964;08.10.2024;;;0;08.10.2024;VED;2,8200;2,8200;0,0000;0,0000;0,0000;0,0000;0,0000;104,37;A31;K-Suministros;Z046;Suministros;;;2,85;USD;2,82
1000;10000113;FARMATODO, C.A.;23318;23318;RE;Factura bruto;5100024256;21.10.2024;NT15;Crédito 15 Días;  475;05.11.2024;VED;-9,387,9300;0,0000;0,0000;0,0000;0,0000;-9387,9300;0,0000;-367724,21;A26;K-Publicidad;Z040;Publicidad;;00-6313648;-8184,58;USD;-9387,93
1000;10000135;GS1 VENEZUELA;ANTICIPO;;ZT;Cart.Transf.Proveed.;0700020969;10.07.2024;;;0;10.07.2024;VED;857,3100;857,3100;0,0000;0,0000;0,0000;0,0000;0,0000;31296,64;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;20240710-SF222;857,31;USD;857,31
1000;10000135;GS1 VENEZUELA;ANTICIPO;;ZT;Cart.Transf.Proveed.;0700020970;10.07.2024;;;0;10.07.2024;VED;2,191,4400;2191,4400;0,0000;0,0000;0,0000;0,0000;0,0000;80000,00;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;20240710-SF223;2191,44;USD;2191,44
1000;10000142;DVL SERVICIO Y REPRESE;;;SA;Documento cta.mayor;0100256070;12.09.2024;;;0;12.09.2024;VED;88,4000;88,4000;0,0000;0,0000;0,0000;0,0000;0,0000;3247,28;A31;K-Suministros;Z046;Suministros;;;89,11;USD;88,40
1000;10000142;DVL SERVICIO Y REPRESE;OC 5500011073;;ZT;Cart.Transf.Proveed.;0700022071;14.11.2024;;;0;14.11.2024;VED;181,8000;181,8000;0,0000;0,0000;0,0000;0,0000;0,0000;8190,64;A31;K-Suministros;Z046;Suministros;;20241114-SF651;181,80;USD;181,80
1000;10000146;CORPORACION DIGITEL, C;77571652;77571652;RE;Factura bruto;5100023348;01.08.2024;NT00;Contado;  571;01.08.2024;VED;-946,4800;0,0000;0,0000;0,0000;0,0000;-946,4800;0,0000;-34676,09;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;00-00222852;-947,09;USD;-946,48
1000;10000146;CORPORACION DIGITEL, C;77822316;77822316;RE;Factura bruto;5100023890;01.09.2024;NT00;Contado;  540;01.09.2024;VED;-947,0200;0,0000;0,0000;0,0000;0,0000;-947,0200;0,0000;-34685,56;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;00-004733848;-924,22;USD;-947,02
1000;10000146;CORPORACION DIGITEL, C;78066511;78066511;RE;Factura bruto;5100023916;01.10.2024;NT00;Contado;  510;01.10.2024;VED;-946,3300;0,0000;0,0000;0,0000;0,0000;-946,3300;0,0000;-34941,09;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;00-00718191;-928,05;USD;-946,33
1000;10000146;CORPORACION DIGITEL, C;78269165;78269165;RE;Factura bruto;5100024296;01.11.2024;NT00;Contado;  479;01.11.2024;VED;-486,7200;0,0000;0,0000;0,0000;0,0000;-486,7200;0,0000;-20787,81;A38;K-Telecomunicaciones;Z048;Telecomunicaciones;;00-00921126;-456,80;USD;-486,72
1000;10000168;EDITORIAL LATINA, C.A;042646;042646;RE;Factura bruto;5100019947;14.08.2023;;;0;14.08.2023;VED;-1,199,6600;-1199,6600;0,0000;0,0000;0,0000;0,0000;0,0000;-37615,96;A26;K-Publicidad;Z040;Publicidad;;00-011861;-1184,62;USD;-1199,66
1000;10000168;EDITORIAL LATINA, C.A;042643;042643;RE;Factura bruto;5100019948;14.08.2023;;;0;14.08.2023;VED;-707,5300;-707,5300;0,0000;0,0000;0,0000;0,0000;0,0000;-22185,00;A26;K-Publicidad;Z040;Publicidad;;00-011858;-698,66;USD;-707,53
1000;10000177;HAPAG LLOYD VENEZUELA,;2147796566;2147796566;KR;Factura acreedor;1900019294;28.12.2023;NT00;Contado;  587;28.12.2023;USD;-25,4600;0,0000;0,0000;0,0000;0,0000;-25,4600;0,0000;-912,51;A19;K-Operaciones Nacionalización;Z003;Aduanal;;0;-25,00;USD;-25,46
1000;10000197;MERCANTIL SEGUROS, C.A;POLIZA P;POLIZA P;KZ;Pago acreedor;1500012372;28.10.2024;;;0;28.10.2024;USD;15,559,0000;15559,0000;0,0000;0,0000;0,0000;0,0000;0,0000;638586,48;A29;K-Seguros y Fianzas;Z009;Aseguradoras;;POLIZA PATRIMONIALES;15559,00;USD;15559,00
1000;10000198;INTERSHIPPING TERMINAL;226112;226112;KR;Factura acreedor;1900016460;07.11.2022;NT00;Contado; 1210;07.11.2022;VED;-567,9700;0,0000;0,0000;0,0000;0,0000;-567,9700;0,0000;-4984,07;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-105044;-508,86;USD;-567,97
1000;10000198;INTERSHIPPING TERMINAL;226212;226212;KR;Factura acreedor;1900016461;10.11.2022;NT00;Contado; 1210;10.11.2022;VED;-313,1100;0,0000;0,0000;0,0000;0,0000;-313,1100;0,0000;-2796,34;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-097729;-285,50;USD;-313,11
1000;10000198;INTERSHIPPING TERMINAL;226185;226185;KR;Factura acreedor;1900016464;08.11.2022;NT00;Contado; 1210;08.11.2022;VED;-869,9200;0,0000;0,0000;0,0000;0,0000;-869,9200;0,0000;-7595,40;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-097710;-775,47;USD;-869,92
1000;10000198;INTERSHIPPING TERMINAL;226776;226776;KR;Factura acreedor;1900016609;21.11.2022;NT00;Contado; 1190;21.11.2022;VED;-1,272,7800;0,0000;0,0000;0,0000;0,0000;-1272,7800;0,0000;-12466,20;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-105288;-777,11;USD;-1272,78
1000;10000198;INTERSHIPPING TERMINAL;249169;249169;KR;Factura acreedor;1900018196;12.01.2024;NT00;Contado;  784;12.01.2024;VED;-313,1100;0,0000;0,0000;0,0000;0,0000;-313,1100;0,0000;-11260,52;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-124649;-311,04;USD;-313,11
1000;10000198;INTERSHIPPING TERMINAL;252447;252447;KR;Factura acreedor;1900018452;19.03.2024;NT00;Contado;  703;19.03.2024;VED;-312,6500;0,0000;0,0000;0,0000;0,0000;-312,6500;0,0000;-11354,45;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00000184;-312,61;USD;-312,65
1000;10000198;INTERSHIPPING TERMINAL;PBL-00252781;PBL-00252781;KR;Factura acreedor;1900018496;26.03.2024;NT00;Contado;  695;26.03.2024;VED;-1,231,1200;0,0000;0,0000;0,0000;0,0000;-1231,1200;0,0000;-44690,38;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00000518;-1229,99;USD;-1231,12
1000;10000198;INTERSHIPPING TERMINAL;253093;253093;KR;Factura acreedor;1900018545;03.04.2024;NT00;Contado;  689;03.04.2024;VED;-313,0900;0,0000;0,0000;0,0000;0,0000;-313,0900;0,0000;-11360,72;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00000829;-313,74;USD;-313,09
1000;10000198;INTERSHIPPING TERMINAL;PBL-00257313;PBL-00257313;KR;Factura acreedor;1900019221;02.07.2024;NT00;Contado;  601;02.07.2024;VED;-316,1600;0,0000;0,0000;0,0000;0,0000;-316,1600;0,0000;-11525,49;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00007852;-316,16;USD;-316,16
1000;10000198;INTERSHIPPING TERMINAL;PBL-00258180;PBL-00258180;KR;Factura acreedor;1900019310;18.07.2024;NT00;Contado;  584;18.07.2024;VED;-316,1900;0,0000;0,0000;0,0000;0,0000;-316,1900;0,0000;-11553,94;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00008720;-315,92;USD;-316,19
1000;10000198;INTERSHIPPING TERMINAL;PBL-00259288;PBL-00259288;KR;Factura acreedor;1900019437;15.08.2024;NT00;Contado;  556;15.08.2024;VED;-316,1700;0,0000;0,0000;0,0000;0,0000;-316,1700;0,0000;-11576,08;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00009828;-315,63;USD;-316,17
1000;10000198;INTERSHIPPING TERMINAL;PBL-00259559;PBL-00259559;KR;Factura acreedor;1900019475;22.08.2024;NT00;Contado;  556;22.08.2024;VED;-316,1300;0,0000;0,0000;0,0000;0,0000;-316,1300;0,0000;-11585,56;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00010099;-316,13;USD;-316,13
1000;10000198;INTERSHIPPING TERMINAL;PBL-00260551;PBL-00260551;KR;Factura acreedor;1900019565;13.09.2024;NT00;Contado;  528;13.09.2024;VED;-316,1900;0,0000;0,0000;0,0000;0,0000;-316,1900;0,0000;-11617,18;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00011093;-316,19;USD;-316,19
1000;10000198;INTERSHIPPING TERMINAL;PBL-00260793;PBL-00260793;KR;Factura acreedor;1900019588;19.09.2024;NT00;Contado;  522;19.09.2024;VED;-836,2000;0,0000;0,0000;0,0000;0,0000;-836,2000;0,0000;-30754,42;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00011335;-836,19;USD;-836,20
1000;10000198;INTERSHIPPING TERMINAL;PBL-00261209;PBL-00261209;KR;Factura acreedor;1900019654;01.10.2024;NT00;Contado;  510;01.10.2024;VED;-418,1700;0,0000;0,0000;0,0000;0,0000;-418,1700;0,0000;-15439,95;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00013602;-417,46;USD;-418,17
1000;10000198;INTERSHIPPING TERMINAL;PBL-00262502;PBL-00262502;KR;Factura acreedor;1900019751;30.10.2024;NT00;Contado;  481;30.10.2024;VED;-418,2400;0,0000;0,0000;0,0000;0,0000;-418,2400;0,0000;-17660,58;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00016897;-414,93;USD;-418,24
1000;10000198;INTERSHIPPING TERMINAL;PBL-00263062;PBL-00263062;KR;Factura acreedor;1900019865;20.11.2024;NT00;Contado;  460;20.11.2024;VED;-316,1900;0,0000;0,0000;0,0000;0,0000;-316,1900;0,0000;-14494,60;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00017460;-312,88;USD;-316,19
1000;10000199;IMPORT-IMPORT, C.A.;;DIF FACT 98637;SA;Documento cta.mayor;0100257613;20.09.2024;NT01;Prepagado;  521;20.09.2024;VED;-9,7900;0,0000;0,0000;0,0000;0,0000;-9,7900;0,0000;-360,31;A27;K-Repuestos;Z041;Repuestos;;DIF FACT 98637;-7,45;USD;-9,79
1000;10000199;IMPORT-IMPORT, C.A.;DF  FACT 98863;DF  FACT 98863;SA;Documento cta.mayor;0100261373;11.11.2024;NT01;Prepagado;  469;11.11.2024;VED;-168,0800;0,0000;0,0000;0,0000;0,0000;-168,0800;0,0000;-7513,76;A27;K-Repuestos;Z041;Repuestos;;DF  FACT 98863;-168,08;USD;-168,08
1000;10000206;AGENCIA MARITIMA MUNDO;PTC0144925;PTC0144925;KR;Factura acreedor;1900019567;12.09.2024;NT00;Contado;  529;12.09.2024;VED;-489,3000;0,0000;0,0000;0,0000;0,0000;-489,3000;0,0000;-17973,21;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00243820;-489,19;USD;-489,30
1000;10000216;GOVICA MARACAY, C.A.;;;SA;Documento cta.mayor;0100261775;18.11.2024;NT30;Crédito 30 Días;  432;18.12.2024;VED;-303,5200;0,0000;0,0000;0,0000;0,0000;-303,5200;0,0000;-13812,41;A27;K-Repuestos;Z041;Repuestos;;;-303,52;USD;-303,52
1000;10000216;GOVICA MARACAY, C.A.;4900007130;;ZT;Cart.Transf.Proveed.;0700022039;14.11.2024;;;0;14.11.2024;VED;662,4800;662,4800;0,0000;0,0000;0,0000;0,0000;0,0000;29846,71;A27;K-Repuestos;Z041;Repuestos;;20241114-SF648;662,48;USD;662,48
1000;10000216;GOVICA MARACAY, C.A.;OC 4900007177;;ZT;Cart.Transf.Proveed.;0700022051;14.11.2024;;;0;14.11.2024;VED;654,1600;654,1600;0,0000;0,0000;0,0000;0,0000;0,0000;29471,87;A27;K-Repuestos;Z041;Repuestos;;20241114-SF649;654,16;USD;654,16
1000;10000216;GOVICA MARACAY, C.A.;4900007197;;ZT;Cart.Transf.Proveed.;0700022082;15.11.2024;;;0;15.11.2024;VED;242,9900;242,9900;0,0000;0,0000;0,0000;0,0000;0,0000;11057,81;A27;K-Repuestos;Z041;Repuestos;;20241115-SF652;242,99;USD;242,99
1000;10000216;GOVICA MARACAY, C.A.; 4900007198;;ZT;Cart.Transf.Proveed.;0700022082;15.11.2024;;;0;15.11.2024;VED;299,6200;299,6200;0,0000;0,0000;0,0000;0,0000;0,0000;13634,84;A27;K-Repuestos;Z041;Repuestos;;20241115-SF652;299,62;USD;299,62
1000;10000216;GOVICA MARACAY, C.A.;4900007198;;ZT;Cart.Transf.Proveed.;0700022089;15.11.2024;;;0;15.11.2024;VED;111,0900;111,0900;0,0000;0,0000;0,0000;0,0000;0,0000;5055,44;A27;K-Repuestos;Z041;Repuestos;;20241115-SF657;111,09;USD;111,09
1000;10000216;GOVICA MARACAY, C.A.;4900007197;;ZT;Cart.Transf.Proveed.;0700022089;15.11.2024;;;0;15.11.2024;VED;278,0000;278,0000;0,0000;0,0000;0,0000;0,0000;0,0000;12650,88;A27;K-Repuestos;Z041;Repuestos;;20241115-SF657;278,00;USD;278,00
1000;10000216;GOVICA MARACAY, C.A.;4900007130;;ZT;Cart.Transf.Proveed.;0700022089;15.11.2024;;;0;15.11.2024;VED;261,1700;261,1700;0,0000;0,0000;0,0000;0,0000;0,0000;11885,27;A27;K-Repuestos;Z041;Repuestos;;20241115-SF657;261,17;USD;261,17
1000;10000216;GOVICA MARACAY, C.A.;4900007194;;ZT;Cart.Transf.Proveed.;0700022093;15.11.2024;;;0;15.11.2024;VED;581,6300;581,6300;0,0000;0,0000;0,0000;0,0000;0,0000;26468,46;A27;K-Repuestos;Z041;Repuestos;;20241115-SF658;581,63;USD;581,63
1000;10000216;GOVICA MARACAY, C.A.;4900007199;;ZT;Cart.Transf.Proveed.;0700022093;15.11.2024;;;0;15.11.2024;VED;177,8200;177,8200;0,0000;0,0000;0,0000;0,0000;0,0000;8091,88;A27;K-Repuestos;Z041;Repuestos;;20241115-SF658;177,82;USD;177,82
1000;10000216;GOVICA MARACAY, C.A.;4900007200;;ZT;Cart.Transf.Proveed.;0700022093;15.11.2024;;;0;15.11.2024;VED;46,3300;46,3300;0,0000;0,0000;0,0000;0,0000;0,0000;2108,48;A27;K-Repuestos;Z041;Repuestos;;20241115-SF658;46,33;USD;46,33
1000;10000216;GOVICA MARACAY, C.A.;4900007201;;ZT;Cart.Transf.Proveed.;0700022093;15.11.2024;;;0;15.11.2024;VED;168,8600;168,8600;0,0000;0,0000;0,0000;0,0000;0,0000;7684,24;A27;K-Repuestos;Z041;Repuestos;;20241115-SF658;168,86;USD;168,86
1000;10000216;GOVICA MARACAY, C.A.;4900007203;;ZT;Cart.Transf.Proveed.;0700022093;15.11.2024;;;0;15.11.2024;VED;139,0000;139,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6325,44;A27;K-Repuestos;Z041;Repuestos;;20241115-SF658;139,00;USD;139,00
1000;10000216;GOVICA MARACAY, C.A.;0000050982;0000050982;RE;Factura bruto;5100024350;18.11.2024;NT30;Crédito 30 Días;  432;18.12.2024;VED;-479,3000;0,0000;0,0000;0,0000;0,0000;-479,3000;0,0000;-21811,67;A27;K-Repuestos;Z041;Repuestos;;00-052884;-473,56;USD;-479,30
1000;10000216;GOVICA MARACAY, C.A.;0000050984;0000050984;RE;Factura bruto;5100024351;18.11.2024;NT30;Crédito 30 Días;  432;18.12.2024;VED;-218,1700;0,0000;0,0000;0,0000;0,0000;-218,1700;0,0000;-9928,33;A27;K-Repuestos;Z041;Repuestos;;00-052886;-215,56;USD;-218,17
1000;10000216;GOVICA MARACAY, C.A.;0000050983;0000050983;RE;Factura bruto;5100024360;18.11.2024;NT30;Crédito 30 Días;  432;18.12.2024;VED;-546,2800;0,0000;0,0000;0,0000;0,0000;-546,2800;0,0000;-24859,74;A27;K-Repuestos;Z041;Repuestos;;00-052885;-536,61;USD;-546,28
1000;10000216;GOVICA MARACAY, C.A.;0000050998;0000050998;RE;Factura bruto;5100024361;19.11.2024;NT30;Crédito 30 Días;  431;19.12.2024;VED;-266,0600;0,0000;0,0000;0,0000;0,0000;-266,0600;0,0000;-12182,56;A27;K-Repuestos;Z041;Repuestos;;00-052900;-262,97;USD;-266,06
1000;10000241;INTERSHIPPING, C.A.;197137;197137;KR;Factura acreedor;1900016455;08.11.2022;NT00;Contado; 1210;08.11.2022;VED;-44,1200;0,0000;0,0000;0,0000;0,0000;-44,1200;0,0000;-385,22;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00164720;-39,33;USD;-44,12
1000;10000241;INTERSHIPPING, C.A.;197074;197074;KR;Factura acreedor;1900016459;08.11.2022;NT00;Contado; 1210;08.11.2022;VED;-43,2600;0,0000;0,0000;0,0000;0,0000;-43,2600;0,0000;-377,70;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00164127;-38,56;USD;-43,26
1000;10000241;INTERSHIPPING, C.A.;197592;197592;KR;Factura acreedor;1900016607;21.11.2022;NT00;Contado; 1190;21.11.2022;VED;-38,8500;0,0000;0,0000;0,0000;0,0000;-38,8500;0,0000;-380,52;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00164346;-23,52;USD;-38,85
1000;10000241;INTERSHIPPING, C.A.;209415;209415;KR;Factura acreedor;1900018185;12.01.2024;NT00;Contado;  773;12.01.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-1687,25;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00170734;-46,61;USD;-46,92
1000;10000241;INTERSHIPPING, C.A.;PBL-00211799;PBL-00211799;KR;Factura acreedor;1900018493;26.03.2024;NT00;Contado;  696;26.03.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-1703,19;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00000312;-46,88;USD;-46,92
1000;10000241;INTERSHIPPING, C.A.;PBL-00214671;PBL-00214671;KR;Factura acreedor;1900019222;02.07.2024;NT00;Contado;  601;02.07.2024;VED;-46,9100;0,0000;0,0000;0,0000;0,0000;-46,9100;0,0000;-1710,24;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00006635;-46,91;USD;-46,91
1000;10000241;INTERSHIPPING, C.A.;PBL-00215193;PBL-00215193;KR;Factura acreedor;1900019311;18.07.2024;NT00;Contado;  584;18.07.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-1714,45;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00007158;-46,87;USD;-46,92
1000;10000241;INTERSHIPPING, C.A.;PBL-00215858;PBL-00215858;KR;Factura acreedor;1900019435;15.08.2024;NT00;Contado;  584;15.08.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-1717,74;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00010023;-46,83;USD;-46,92
1000;10000241;INTERSHIPPING, C.A.;PBL-00216094;PBL-00216094;KR;Factura acreedor;1900019474;22.08.2024;NT00;Contado;  550;22.08.2024;VED;-46,9100;0,0000;0,0000;0,0000;0,0000;-46,9100;0,0000;-1719,15;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00010259;-46,91;USD;-46,91
1000;10000241;INTERSHIPPING, C.A.;PBL-00216764;PBL-00216764;KR;Factura acreedor;1900019566;13.09.2024;NT00;Contado;  528;13.09.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-1723,84;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00010930;-46,92;USD;-46,92
1000;10000241;INTERSHIPPING, C.A.;PBL-00218543;PBL-00218543;KR;Factura acreedor;1900019850;20.11.2024;NT00;Contado;  460;20.11.2024;VED;-46,9200;0,0000;0,0000;0,0000;0,0000;-46,9200;0,0000;-2150,81;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00014212;-46,43;USD;-46,92
1000;10000246;LOGISTICA MARITIMA LOG;284578;284578;KR;Factura acreedor;1900018172;12.01.2024;NT00;Contado;  754;12.01.2024;VED;-81,5900;0,0000;0,0000;0,0000;0,0000;-81,5900;0,0000;-2934,33;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00358545;-81,05;USD;-81,59
1000;10000246;LOGISTICA MARITIMA LOG;284332;284332;KR;Factura acreedor;1900018173;28.01.2024;NT00;Contado;  754;28.01.2024;VED;-80,9500;0,0000;0,0000;0,0000;0,0000;-80,9500;0,0000;-2923,72;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-00358275;-80,76;USD;-80,95
1000;10000264;AGENCIAMIENTOS Y EQUIP;167739;167739;KR;Factura acreedor;1900016958;18.04.2023;NT00;Contado; 1042;18.04.2023;VED;-225,9800;0,0000;0,0000;0,0000;0,0000;-225,9800;0,0000;-5550,38;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-155623;-225,84;USD;-225,98
1000;10000264;AGENCIAMIENTOS Y EQUIP;174097;174097;KR;Factura acreedor;1900019282;11.07.2024;NT00;Contado;  592;11.07.2024;VED;-196,8800;0,0000;0,0000;0,0000;0,0000;-196,8800;0,0000;-7188,84;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-162024;-196,89;USD;-196,88
1000;10000264;AGENCIAMIENTOS Y EQUIP;175532;175532;KR;Factura acreedor;1900019628;25.09.2024;NT00;Contado;  516;25.09.2024;VED;-91,8000;0,0000;0,0000;0,0000;0,0000;-91,8000;0,0000;-3379,15;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-163464;-91,69;USD;-91,80
1000;10000264;AGENCIAMIENTOS Y EQUIP;176444;176444;KR;Factura acreedor;1900019782;07.11.2024;NT00;Contado;  473;07.11.2024;VED;-259,4900;0,0000;0,0000;0,0000;0,0000;-259,4900;0,0000;-11360,83;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-164382;-257,11;USD;-259,49
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC DD 1135;A-PC DD 1135;KD;ND Acreed.Finanzas;1100000065;23.07.2024;NT00;Contado;  577;23.07.2024;VED;-178,4900;0,0000;0,0000;0,0000;0,0000;-178,4900;0,0000;-6520,60;A19;K-Operaciones Nacionalización;Z003;Aduanal;1900019357;00-3198499;-178,25;USD;-178,49
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 261209;A-PC D 261209;KR;Factura acreedor;1900016126;28.07.2022;NT00;Contado; 1306;28.07.2022;VED;-14,1400;0,0000;0,0000;0,0000;0,0000;-14,1400;0,0000;-81,60;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-2911563;-10,22;USD;-14,14
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 262159;A-PC D 262159;KR;Factura acreedor;1900016155;14.09.2022;NT00;Contado; 1271;14.09.2022;VED;-1,784,1100;0,0000;0,0000;0,0000;0,0000;-1784,1100;0,0000;-14280,00;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3035026;-1778,89;USD;-1784,11
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 262132;A-PC D 262132;KR;Factura acreedor;1900016156;14.09.2022;NT00;Contado; 1271;14.09.2022;VED;-50,9700;0,0000;0,0000;0,0000;0,0000;-50,9700;0,0000;-408,00;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3034997;-50,82;USD;-50,97
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 263089;A-PC D 263089;KR;Factura acreedor;1900016157;19.09.2022;NT00;Contado; 1271;19.09.2022;VED;-20,4000;0,0000;0,0000;0,0000;0,0000;-20,4000;0,0000;-164,22;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3035980;-20,46;USD;-20,40
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 264809;A-PC D 264809;KR;Factura acreedor;1900016181;26.09.2022;NT00;Contado; 1271;26.09.2022;VED;-1,071,2600;0,0000;0,0000;0,0000;0,0000;-1071,2600;0,0000;-8696,52;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3037719;-1068,12;USD;-1071,26
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 264807;A-PC D 264807;KR;Factura acreedor;1900016184;21.09.2022;NT00;Contado; 1271;21.09.2022;VED;-30,8700;0,0000;0,0000;0,0000;0,0000;-30,8700;0,0000;-248,47;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3037717;-30,52;USD;-30,87
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 269401;A-PC D 269401;KR;Factura acreedor;1900016293;18.10.2022;NT00;Contado; 1241;18.10.2022;VED;-10,1900;0,0000;0,0000;0,0000;0,0000;-10,1900;0,0000;-84,45;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3043859;-10,07;USD;-10,19
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 293875;A-PC D 293875;KR;Factura acreedor;1900016817;06.03.2023;NT00;Contado; 1090;06.03.2023;VED;-10,2000;0,0000;0,0000;0,0000;0,0000;-10,2000;0,0000;-248,07;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3024101;-10,33;USD;-10,20
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 306174;A-PC D 306174;KR;Factura acreedor;1900017105;22.05.2023;NT00;Contado; 1029;22.05.2023;VED;-356,9600;0,0000;0,0000;0,0000;0,0000;-356,9600;0,0000;-9246,30;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3085042;-353,86;USD;-356,96
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 310173;A-PC D 310173;KR;Factura acreedor;1900017199;19.06.2023;NT00;Contado;  998;19.06.2023;VED;-10,2000;0,0000;0,0000;0,0000;0,0000;-10,2000;0,0000;-277,14;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3091097;-10,16;USD;-10,20
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 346696;A-PC D 346696;KR;Factura acreedor;1900018022;04.01.2024;NT00;Contado;  777;04.01.2024;VED;-357,0000;0,0000;0,0000;0,0000;0,0000;-357,0000;0,0000;-12834,15;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3141899;-356,44;USD;-357,00
1000;10000265;BOLIVARIANA DE PUERTOS;A-PC D 346695;A-PC D 346695;KR;Factura acreedor;1900018023;04.01.2024;NT00;Contado;  777;04.01.2024;VED;-10,2000;0,0000;0,0000;0,0000;0,0000;-10,2000;0,0000;-366,69;A19;K-Operaciones Nacionalización;Z003;Aduanal;;00-3141898;-10,18;USD;-10,20
